345	2/13/2019	13.414	86.981	0.987
346	2/13/2019	13.361	87.018	0.987
347	2/13/2019	13.332	86.997	0.987
348	2/13/2019	13.317	86.991	0.987
349	2/13/2019	13.339	86.902	0.987
350	2/13/2019	13.221	86.858	0.987
351	2/13/2019	13.27	86.876	0.986
352	2/13/2019	13.405	86.776	0.986
353	2/13/2019	13.272	86.773	0.986
354	2/13/2019	13.304	86.649	0.987
355	2/13/2019	13.262	86.766	0.987
356	2/13/2019	13.165	86.758	0.987
357	2/13/2019	13.135	86.767	0.987
358	2/13/2019	13.077	86.758	0.987
359	2/13/2019	13.038	86.767	0.987
360	2/13/2019	13.018	86.754	0.987
361	2/13/2019	12.998	86.746	0.987
362	2/13/2019	12.978	86.716	0.987
363	2/13/2019	12.982	86.687	0.987
364	2/13/2019	12.963	86.679	0.987
365	2/13/2019	12.939	86.725	0.987
366	2/13/2019	12.914	86.67	0.987
367	2/13/2019	12.899	86.655	0.987
368	2/13/2019	12.86	86.658	0.987
369	2/13/2019	12.83	86.622	0.987
370	2/13/2019	12.844	86.615	0.987
371	2/13/2019	12.841	86.671	0.987
372	2/13/2019	12.796	86.644	0.987
373	2/13/2019	12.796	86.641	0.987
374	2/13/2019	12.758	86.658	0.987
375	2/13/2019	12.743	86.667	0.987
376	2/13/2019	12.723	86.64	0.987
377	2/13/2019	12.699	86.653	0.987
378	2/13/2019	12.655	86.625	0.987
379	2/13/2019	12.63	86.596	0.987
380	2/13/2019	12.626	86.624	0.987
381	2/13/2019	12.606	86.607	0.987
382	2/13/2019	12.577	86.619	0.987
383	2/13/2019	12.563	86.666	0.987
384	2/13/2019	12.539	86.652	0.987
385	2/13/2019	12.529	86.646	0.988
386	2/13/2019	12.491	86.684	0.987
387	2/13/2019	12.471	86.672	0.988
388	2/13/2019	12.457	86.689	0.988
389	2/13/2019	12.462	86.683	0.988
390	2/13/2019	12.438	86.698	0.987
391	2/13/2019	12.408	86.682	0.988
392	2/13/2019	12.404	86.685	0.988
393	2/13/2019	12.38	86.699	0.988
394	2/13/2019	12.37	86.68	0.988
395	2/13/2019	12.365	86.688	0.988
396	2/13/2019	12.327	86.729	0.988
397	2/13/2019	12.342	86.742	0.988
398	2/13/2019	12.318	86.734	0.988
399	2/13/2019	12.318	86.744	0.988
400	2/13/2019	12.293	86.742	0.988
401	2/13/2019	12.275	86.78	0.988
402	2/13/2019	12.255	86.774	0.988
403	2/13/2019	12.246	86.772	0.988
404	2/13/2019	12.265	86.755	0.988
405	2/13/2019	12.26	86.782	0.988
406	2/13/2019	12.256	86.808	0.988
407	2/13/2019	12.246	86.786	0.988
408	2/13/2019	12.226	86.742	0.988
409	2/13/2019	12.225	86.726	0.988
410	2/13/2019	12.236	86.77	0.988
411	2/13/2019	12.212	86.773	0.988
412	2/13/2019	12.192	86.765	0.988
413	2/13/2019	12.207	86.77	0.988
414	2/13/2019	12.192	86.764	0.988
415	2/13/2019	12.192	86.767	0.988
416	2/13/2019	12.192	86.742	0.988
417	2/13/2019	12.207	86.756	0.988
418	2/13/2019	12.187	86.759	0.988
419	2/13/2019	12.188	86.789	0.988
420	2/13/2019	12.207	86.772	0.988
421	2/13/2019	12.168	86.755	0.988
422	2/13/2019	12.168	86.779	0.988
423	2/13/2019	12.179	86.801	0.988
424	2/13/2019	12.159	86.793	0.988
425	2/13/2019	12.168	86.781	0.988
426	2/13/2019	12.163	86.775	0.988
427	2/13/2019	12.148	86.744	0.988
428	2/13/2019	12.153	86.738	0.988
429	2/13/2019	12.168	86.77	0.988
430	2/13/2019	12.163	86.738	0.988
431	2/13/2019	12.153	86.757	0.988
432	2/13/2019	12.149	86.757	0.988
433	2/13/2019	12.144	86.776	0.988
434	2/13/2019	12.148	86.736	0.988
435	2/13/2019	12.139	86.754	0.988
436	2/13/2019	12.14	86.814	0.988
437	2/13/2019	12.12	86.772	0.988
438	2/13/2019	12.139	86.784	0.988
439	2/13/2019	12.144	86.757	0.988
440	2/13/2019	12.134	86.776	0.988
441	2/13/2019	12.142	86.67	0.988
442	2/13/2019	12.133	86.733	0.988
443	2/13/2019	12.129	86.739	0.988
444	2/13/2019	12.134	86.738	0.988
445	2/13/2019	12.128	86.709	0.988
446	2/13/2019	12.123	86.691	0.988
447	2/13/2019	12.118	86.676	0.988
448	2/13/2019	12.137	86.68	0.988
449	2/13/2019	12.129	86.748	0.988
450	2/13/2019	12.09	86.741	0.988
451	2/13/2019	12.104	86.722	0.988
452	2/13/2019	12.085	86.724	0.988
453	2/13/2019	12.099	86.696	0.988
454	2/13/2019	12.07	86.723	0.988
455	2/13/2019	12.08	86.736	0.988
456	2/13/2019	12.079	86.692	0.988
457	2/13/2019	12.084	86.684	0.988
458	2/13/2019	12.094	86.693	0.988
459	2/13/2019	12.09	86.718	0.988
460	2/13/2019	12.081	86.746	0.988
461	2/13/2019	12.072	86.78	0.988
462	2/13/2019	12.061	86.714	0.988
463	2/13/2019	12.071	86.751	0.988
464	2/13/2019	12.071	86.732	0.988
465	2/13/2019	12.071	86.742	0.988
466	2/13/2019	12.052	86.746	0.988
467	2/13/2019	12.041	86.722	0.988
468	2/13/2019	12.047	86.738	0.988
469	2/13/2019	12.032	86.729	0.988
470	2/13/2019	12.043	86.783	0.988
471	2/13/2019	12.029	86.798	0.988
472	2/13/2019	12.014	86.806	0.988
473	2/13/2019	12.023	86.772	0.988
474	2/13/2019	12.012	86.725	0.988
475	2/13/2019	12.028	86.76	0.988
476	2/13/2019	12.023	86.758	0.988
477	2/13/2019	12.009	86.794	0.988
478	2/13/2019	11.994	86.763	0.988
479	2/13/2019	12.004	86.779	0.988
480	2/13/2019	11.989	86.753	0.988
481	2/13/2019	12.004	86.786	0.988
